dfm.y = 0.068611,Intensity = 1.650933, heat flux = 4.426744
dfm.y = 0.029719,Intensity = 1.804400, heat flux = 4.480370
dfm.y = 0.071749,Intensity = 1.804765, heat flux = 4.609859
dfm.y = 0.071749,Intensity = 1.793686, heat flux = 4.738554
dfm.y = 0.029719,Intensity = 1.726607, heat flux = 4.789868
dfm.y = 0.011533,Intensity = 1.804071, heat flux = 4.810676
dfm.y = 0.004777,Intensity = 1.797031, heat flux = 4.819261
dfm.y = 0.004777,Intensity = 1.804818, heat flux = 4.827883
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 4.848699
0.750000	 0.855150
dfm.y = 0.004777,Intensity = 1.804818, heat flux = 0.008622
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 0.029437
dfm.y = 0.011533,Intensity = 1.794790, heat flux = 0.050137
dfm.y = 0.004777,Intensity = 1.756985, heat flux = 0.058531
dfm.y = 0.029719,Intensity = 1.804672, heat flux = 0.112164
dfm.y = 0.071748,Intensity = 1.804767, heat flux = 0.241653
dfm.y = 0.071748,Intensity = 1.744231, heat flux = 0.366798
dfm.y = 0.029719,Intensity = 1.582150, heat flux = 0.413819
dfm.y = 0.068609,Intensity = 1.803699, heat flux = 0.537570
dfm.y = 0.165638,Intensity = 1.804321, heat flux = 0.836434
dfm.y = 0.165639,Intensity = 1.695721, heat flux = 1.117311
dfm.y = 0.068610,Intensity = 1.455189, heat flux = 1.217152
dfm.y = 0.097425,Intensity = 1.802548, heat flux = 1.392765
dfm.y = 0.235205,Intensity = 1.803727, heat flux = 1.817011
dfm.y = 0.235206,Intensity = 1.669479, heat flux = 2.209682
dfm.y = 0.097426,Intensity = 1.395765, heat flux = 2.345666
dfm.y = 0.097425,Intensity = 1.802549, heat flux = 2.521279
dfm.y = 0.235205,Intensity = 1.803727, heat flux = 2.945526
dfm.y = 0.235206,Intensity = 1.669479, heat flux = 3.338197
dfm.y = 0.097426,Intensity = 1.395765, heat flux = 3.474181
dfm.y = 0.068610,Intensity = 1.803699, heat flux = 3.597932
dfm.y = 0.165639,Intensity = 1.804321, heat flux = 3.896799
dfm.y = 0.165640,Intensity = 1.695721, heat flux = 4.177677
dfm.y = 0.068611,Intensity = 1.455188, heat flux = 4.277519
dfm.y = 0.029719,Intensity = 1.804672, heat flux = 4.331152
dfm.y = 0.071749,Intensity = 1.804767, heat flux = 4.460642
dfm.y = 0.071749,Intensity = 1.744230, heat flux = 4.585788
dfm.y = 0.029719,Intensity = 1.582149, heat flux = 4.632809
dfm.y = 0.011533,Intensity = 1.794790, heat flux = 4.653509
dfm.y = 0.004777,Intensity = 1.756984, heat flux = 4.661902
dfm.y = 0.004777,Intensity = 1.804818, heat flux = 4.670525
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 4.691340
0.850000	 0.827397
dfm.y = 0.004777,Intensity = 1.804819, heat flux = 0.008622
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 0.029437
dfm.y = 0.011533,Intensity = 1.670285, heat flux = 0.048701
dfm.y = 0.004777,Intensity = 1.510997, heat flux = 0.055920
dfm.y = 0.029719,Intensity = 1.804767, heat flux = 0.109556
dfm.y = 0.071748,Intensity = 1.804767, heat flux = 0.239045
dfm.y = 0.071748,Intensity = 1.474199, heat flux = 0.344816
dfm.y = 0.029719,Intensity = 1.170881, heat flux = 0.379614
dfm.y = 0.068609,Intensity = 1.804325, heat flux = 0.503407
dfm.y = 0.165638,Intensity = 1.804325, heat flux = 0.802273
dfm.y = 0.165639,Intensity = 1.361408, heat flux = 1.027775
dfm.y = 0.068610,Intensity = 1.010452, heat flux = 1.097102
dfm.y = 0.097425,Intensity = 1.803736, heat flux = 1.272831
dfm.y = 0.235205,Intensity = 1.803736, heat flux = 1.697079
dfm.y = 0.235206,Intensity = 1.311152, heat flux = 2.005469
dfm.y = 0.097426,Intensity = 0.945594, heat flux = 2.097594
dfm.y = 0.097425,Intensity = 1.803736, heat flux = 2.273324
dfm.y = 0.235205,Intensity = 1.803736, heat flux = 2.697572
dfm.y = 0.235206,Intensity = 1.311151, heat flux = 3.005963
dfm.y = 0.097426,Intensity = 0.945593, heat flux = 3.098088
dfm.y = 0.068610,Intensity = 1.804325, heat flux = 3.221883
dfm.y = 0.165639,Intensity = 1.804325, heat flux = 3.520750
dfm.y = 0.165640,Intensity = 1.361407, heat flux = 3.746253
dfm.y = 0.068611,Intensity = 1.010451, heat flux = 3.815580
dfm.y = 0.029719,Intensity = 1.804767, heat flux = 3.869216
dfm.y = 0.071749,Intensity = 1.804767, heat flux = 3.998706
dfm.y = 0.071749,Intensity = 1.474198, heat flux = 4.104478
dfm.y = 0.029719,Intensity = 1.170881, heat flux = 4.139276
dfm.y = 0.011533,Intensity = 1.670284, heat flux = 4.158540
dfm.y = 0.004777,Intensity = 1.510995, heat flux = 4.165759
dfm.y = 0.004777,Intensity = 1.804819, heat flux = 4.174381
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 4.195197
0.950000	 0.739894
